Date,Origin,Destination,Airline,Price
2025-07-31,ICN,LHR,대한항공버진 애틀랜틱항공,2049600
2025-08-01,ICN,LHR,캐세이패시픽항공,1758500
2025-08-01,ICN,LHR,루프트한자,1822500
2025-08-01,ICN,LHR,아시아나항공,2021800
2025-08-01,ICN,LHR,대한항공버진 애틀랜틱항공,2110700
2025-08-02,ICN,LHR,중국남방항공,1597800
2025-08-02,ICN,LHR,대한항공버진 애틀랜틱항공,2174600
2025-08-02,ICN,LHR,아시아나항공,2221800
2025-08-03,ICN,LHR,핀란드항공,1655100
2025-08-03,ICN,LHR,아시아나항공,2046800
2025-08-03,ICN,LHR,대한항공버진 애틀랜틱항공,2136400
2025-08-04,ICN,LHR,에티하드항공,1379117
2025-08-04,ICN,LHR,에티하드항공,1404900
2025-08-04,ICN,LHR,핀란드항공,1655100
2025-08-04,ICN,LHR,아시아나항공,1946800
2025-08-04,ICN,LHR,대한항공버진 애틀랜틱항공,2074600
2025-08-05,ICN,LHR,에티하드항공,1325800
2025-08-05,ICN,LHR,에티하드항공,1450600
2025-08-05,ICN,LHR,에티하드항공,1479700
2025-08-05,ICN,LHR,아시아나항공,1960300
2025-08-06,ICN,LHR,에미레이트항공,1436700
2025-08-06,ICN,LHR,에티하드항공,1598800
2025-08-06,ICN,LHR,아시아나항공,1962400
2025-08-06,ICN,LHR,대한항공버진 애틀랜틱항공,2010700
2025-08-07,ICN,LHR,에티하드항공아시아나항공,1434400
2025-08-07,ICN,LHR,LOT 폴란드항공,1460900
2025-08-07,ICN,LHR,중국남방항공,1597800
2025-08-07,ICN,LHR,아시아나항공,1846800
2025-08-08,ICN,LHR,에미레이트항공,1433600
2025-08-08,ICN,LHR,핀란드항공,1580100
2025-08-08,ICN,LHR,아시아나항공,1946800
2025-08-09,ICN,LHR,에미레이트항공,1388549
2025-08-09,ICN,LHR,에티하드항공,1502300
2025-08-09,ICN,LHR,LOT 폴란드항공,1595900
2025-08-10,ICN,LHR,루프트한자,1420954
2025-08-10,ICN,LHR,아시아나항공,1786400
2025-08-10,ICN,LHR,대한항공버진 애틀랜틱항공,2049600
2025-08-11,ICN,LHR,에티하드항공,1379117
2025-08-11,ICN,LHR,아시아나항공,1610300
2025-08-11,ICN,LHR,대한항공버진 애틀랜틱항공,1899600
2025-08-12,ICN,LHR,핀란드항공,1379400
2025-08-12,ICN,LHR,아시아나항공,1496800
2025-08-12,ICN,LHR,에티하드항공,1558900
2025-08-13,ICN,LHR,핀란드항공,1416900
2025-08-13,ICN,LHR,에미레이트항공,1433800
2025-08-13,ICN,LHR,아시아나항공,1546800
2025-08-13,ICN,LHR,대한항공버진 애틀랜틱항공,1674600
2025-08-14,ICN,LHR,에티하드항공아시아나항공,1121000
2025-08-14,ICN,LHR,아시아나항공,1571800
2025-08-14,ICN,LHR,대한항공버진 애틀랜틱항공,1724600
2025-08-15,ICN,LHR,에티하드항공,1432700
2025-08-15,ICN,LHR,아시아나항공,1721800
2025-08-15,ICN,LHR,대한항공버진 애틀랜틱항공,1724600
2025-08-16,ICN,LHR,에티하드항공아시아나항공,1250900
2025-08-16,ICN,LHR,자가 환승 카타르항공,1406389
2025-08-16,ICN,LHR,아시아나항공,1596800
2025-08-17,ICN,LHR,카타르항공영국항공,1374600
2025-08-17,ICN,LHR,아시아나항공,1596800
2025-08-17,ICN,LHR,대한항공버진 애틀랜틱항공,1724600
2025-08-18,ICN,LHR,에티하드항공,1153000
2025-08-18,ICN,LHR,아시아나항공,1546800
2025-08-18,ICN,LHR,대한항공버진 애틀랜틱항공,1549600
2025-08-19,ICN,LHR,핀란드항공,1363700
2025-08-19,ICN,LHR,에티하드항공,1384100
2025-08-19,ICN,LHR,루프트한자,1470800
2025-08-19,ICN,LHR,아시아나항공,1496800
2025-08-20,ICN,LHR,에티하드항공,1286200
2025-08-20,ICN,LHR,대한항공버진 애틀랜틱항공,1449600
2025-08-20,ICN,LHR,아시아나항공,1496800
2025-08-21,ICN,LHR,자가 환승 카타르항공영국항공,1393426
2025-08-21,ICN,LHR,아시아나항공,1671800
2025-08-21,ICN,LHR,대한항공버진 애틀랜틱항공,1674600
2025-08-22,ICN,LHR,루프트한자,1332800
2025-08-22,ICN,LHR,아시아나항공,1571800
2025-08-22,ICN,LHR,대한항공버진 애틀랜틱항공,1574600
2025-08-23,ICN,LHR,루프트한자,1363200
2025-08-23,ICN,LHR,핀란드항공,1482600
2025-08-23,ICN,LHR,아시아나항공,1721800
2025-08-24,ICN,LHR,자가 환승 에어차이나,1459839
2025-08-24,ICN,LHR,에티하드항공아시아나항공,1564000
2025-08-24,ICN,LHR,아시아나항공,1596800
2025-08-25,ICN,LHR,핀란드항공,1450100
2025-08-25,ICN,LHR,카타르항공영국항공,1454300
2025-08-25,ICN,LHR,아시아나항공,1496800
2025-08-25,ICN,LHR,대한항공버진 애틀랜틱항공,1688306
2025-08-26,ICN,LHR,에티하드항공아시아나항공,1408700
2025-08-26,ICN,LHR,핀란드항공,1479291
2025-08-26,ICN,LHR,LOT 폴란드항공,1480911
2025-08-26,ICN,LHR,에티하드항공아시아나항공,1488000
2025-08-26,ICN,LHR,아시아나항공,1596800
2025-08-27,ICN,LHR,에티하드항공,1355700
2025-08-27,ICN,LHR,핀란드항공,1392600
2025-08-27,ICN,LHR,아시아나항공,1446800
