Date,Origin,Destination,Airline,Price
2025-09-06,ICN,LAX,유나이티드항공,1279700
2025-09-06,ICN,LAX,중화항공,1301300
2025-09-06,ICN,LAX,대한항공델타항공,1715800
2025-09-07,ICN,LAX,에어프레미아,922400
2025-09-07,ICN,LAX,에어프레미아,922400
2025-09-07,ICN,LAX,에어캐나다아시아나항공,1247400
2025-09-08,ICN,LAX,에어프레미아,847400
2025-09-08,ICN,LAX,에어캐나다아시아나항공,869600
2025-09-08,ICN,LAX,에어프레미아,922400
2025-09-09,ICN,LAX,에어캐나다유나이티드항공,735400
2025-09-09,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-09-09,ICN,LAX,에어프레미아,922400
2025-09-10,ICN,LAX,에어캐나다,685400
2025-09-10,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-09-10,ICN,LAX,에어프레미아,847400
2025-09-10,ICN,LAX,유나이티드항공,876200
2025-09-11,ICN,LAX,에어캐나다,685400
2025-09-11,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-09-11,ICN,LAX,에어프레미아,847400
2025-09-12,ICN,LAX,에어캐나다,685400
2025-09-12,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-09-12,ICN,LAX,에어프레미아,847400
2025-09-13,ICN,LAX,에어캐나다,735400
2025-09-13,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-09-13,ICN,LAX,유나이티드항공,876200
2025-09-13,ICN,LAX,에어프레미아,922400
2025-09-14,ICN,LAX,에어캐나다,735400
2025-09-14,ICN,LAX,에어프레미아,847400
2025-09-14,ICN,LAX,유나이티드항공,953700
2025-09-15,ICN,LAX,에어캐나다,685400
2025-09-15,ICN,LAX,에어프레미아,847400
2025-09-15,ICN,LAX,유나이티드항공,876200
2025-09-16,ICN,LAX,에어캐나다유나이티드항공,735400
2025-09-16,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-09-16,ICN,LAX,에어프레미아,847400
2025-09-16,ICN,LAX,대한항공델타항공,1015800
2025-09-17,ICN,LAX,에어캐나다,685400
2025-09-17,ICN,LAX,에어프레미아,847400
2025-09-17,ICN,LAX,대한항공델타항공,940800
2025-09-18,ICN,LAX,에어캐나다,685400
2025-09-18,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-09-18,ICN,LAX,에어프레미아,847400
2025-09-18,ICN,LAX,대한항공델타항공,940800
2025-09-19,ICN,LAX,에어캐나다,685400
2025-09-19,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-09-19,ICN,LAX,에어프레미아,847400
2025-09-19,ICN,LAX,대한항공델타항공,940800
2025-09-20,ICN,LAX,에어캐나다,735400
2025-09-20,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-09-20,ICN,LAX,유나이티드항공,876200
2025-09-20,ICN,LAX,에어프레미아,922400
2025-09-21,ICN,LAX,에어캐나다,735400
2025-09-21,ICN,LAX,에어프레미아,847400
2025-09-21,ICN,LAX,대한항공델타항공,1015800
2025-09-22,ICN,LAX,에어캐나다,685400
2025-09-22,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-09-22,ICN,LAX,에어프레미아,847400
2025-09-23,ICN,LAX,에어캐나다유나이티드항공,735400
2025-09-23,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-09-23,ICN,LAX,에어프레미아,922400
2025-09-24,ICN,LAX,에어프레미아,847400
2025-09-24,ICN,LAX,유나이티드항공,876200
2025-09-24,ICN,LAX,에어프레미아,922400
2025-09-24,ICN,LAX,대한항공델타항공,1365800
2025-09-24,ICN,LAX,아시아나항공,1430600
2025-09-25,ICN,LAX,유나이티드항공,931200
2025-09-25,ICN,LAX,에어프레미아,1072400
2025-09-25,ICN,LAX,아시아나항공,1318500
2025-09-26,ICN,LAX,"제주항공, 유나이티드항공",1083600
2025-09-26,ICN,LAX,에어프레미아,1207400
2025-09-26,ICN,LAX,에어프레미아,1207400
2025-09-26,ICN,LAX,아시아나항공,1511700
2025-09-27,ICN,LAX,"제주항공, 유나이티드항공",1083600
2025-09-27,ICN,LAX,에바항공,1261100
2025-09-27,ICN,LAX,에어프레미아,1407400
2025-09-28,ICN,LAX,에어프레미아,1072400
2025-09-28,ICN,LAX,"제주항공, 유나이티드항공",1083600
2025-09-28,ICN,LAX,아시아나항공,1438700
2025-09-29,ICN,LAX,에어프레미아,1072400
2025-09-29,ICN,LAX,"제주항공, 유나이티드항공",1083600
2025-09-29,ICN,LAX,에어프레미아,1207400
2025-09-29,ICN,LAX,에바항공,1304300
2025-09-29,ICN,LAX,아시아나항공,1600900
2025-09-30,ICN,LAX,에바항공,1261100
2025-09-30,ICN,LAX,아시아나항공,1636700
2025-09-30,ICN,LAX,에어프레미아,1747400
2025-10-01,ICN,LAX,"제주항공, 유나이티드항공",1083600
2025-10-01,ICN,LAX,에바항공,1443500
2025-10-01,ICN,LAX,에어프레미아,1922400
2025-10-02,ICN,LAX,"자가 환승 대한항공, STARLUX Airlines",2085270
2025-10-02,ICN,LAX,유나이티드항공,2164700
2025-10-02,ICN,LAX,에어프레미아,2628400
2025-10-03,ICN,LAX,에어프레미아,3003400
2025-10-03,ICN,LAX,아시아나항공,3028000
2025-10-04,ICN,LAX,유나이티드항공,2128700
2025-10-04,ICN,LAX,아시아나항공,2455400
2025-10-04,ICN,LAX,아시아나항공,2455400
2025-10-05,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",1661319
2025-10-05,ICN,LAX,유나이티드항공,1949100
2025-10-05,ICN,LAX,아시아나항공,2280400
2025-10-06,ICN,LAX,에어프레미아,1571647
2025-10-06,ICN,LAX,아시아나항공,1780660
2025-10-06,ICN,LAX,아시아나항공,1963000
2025-10-07,ICN,LAX,필리핀항공,1118200
2025-10-07,ICN,LAX,유나이티드항공,1623300
2025-10-07,ICN,LAX,에어프레미아,1803341
2025-10-08,ICN,LAX,유나이티드항공,876200
2025-10-08,ICN,LAX,유나이티드항공,876200
2025-10-08,ICN,LAX,에어프레미아,1409616
2025-10-09,ICN,LAX,유나이티드항공,931200
2025-10-09,ICN,LAX,유나이티드항공,931200
2025-10-09,ICN,LAX,에어캐나다,1190900
2025-10-09,ICN,LAX,에바항공,1261100
2025-10-09,ICN,LAX,에어프레미아,1472400
2025-10-10,ICN,LAX,에어캐나다아시아나항공,685400
2025-10-10,ICN,LAX,"에어캐나다, 유나이티드항공",835400
2025-10-10,ICN,LAX,유나이티드항공,876200
2025-10-11,ICN,LAX,에어캐나다아시아나항공,735400
2025-10-11,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-10-11,ICN,LAX,유나이티드항공,876200
2025-10-11,ICN,LAX,에어프레미아,1162400
2025-10-12,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",735400
2025-10-12,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-10-12,ICN,LAX,유나이티드항공,953700
2025-10-12,ICN,LAX,에어프레미아,1162400
2025-10-13,ICN,LAX,에어캐나다,785400
2025-10-13,ICN,LAX,유나이티드항공,992400
2025-10-13,ICN,LAX,에어프레미아,1087400
2025-10-14,ICN,LAX,에어캐나다유나이티드항공,735400
2025-10-14,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-10-14,ICN,LAX,에어프레미아,1162400
2025-10-15,ICN,LAX,에어캐나다,685400
2025-10-15,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-10-15,ICN,LAX,유나이티드항공,876200
2025-10-15,ICN,LAX,에어프레미아,937400
2025-10-16,ICN,LAX,에어캐나다,685400
2025-10-16,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-10-16,ICN,LAX,에어프레미아,1012400
2025-10-17,ICN,LAX,에어캐나다,685400
2025-10-17,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-10-17,ICN,LAX,에어프레미아,937400
2025-10-18,ICN,LAX,에어캐나다,735400
2025-10-18,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-10-18,ICN,LAX,유나이티드항공,876200
2025-10-18,ICN,LAX,에어프레미아,1087400
2025-10-19,ICN,LAX,에어캐나다유나이티드항공,885400
2025-10-19,ICN,LAX,에어프레미아,937400
2025-10-19,ICN,LAX,에어프레미아,1087400
2025-10-19,ICN,LAX,아시아나항공,1363700
2025-10-19,ICN,LAX,대한항공델타항공,1380800
2025-10-20,ICN,LAX,에어캐나다,685400
2025-10-20,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-10-20,ICN,LAX,에어프레미아,1012400
2025-10-21,ICN,LAX,유나이티드항공,953700
2025-10-21,ICN,LAX,에어캐나다,993100
2025-10-21,ICN,LAX,에어프레미아,1087400
2025-10-21,ICN,LAX,아시아나항공,1261700
2025-10-21,ICN,LAX,대한항공델타항공,1290800
2025-10-22,ICN,LAX,에어캐나다아시아나항공,685400
2025-10-22,ICN,LAX,유나이티드항공,876200
2025-10-22,ICN,LAX,에어프레미아,1012400
2025-10-23,ICN,LAX,에어캐나다아시아나항공,685400
2025-10-23,ICN,LAX,유나이티드항공,931200
2025-10-23,ICN,LAX,에어프레미아,1087400
2025-10-23,ICN,LAX,아시아나항공,1288700
2025-10-23,ICN,LAX,대한항공델타항공,1290800
2025-10-24,ICN,LAX,에어캐나다아시아나항공,685400
2025-10-24,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-10-24,ICN,LAX,에어프레미아,1012400
2025-10-26,ICN,LAX,에어캐나다아시아나항공,735400
2025-10-26,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-10-26,ICN,LAX,에어프레미아,1012400
2025-10-27,ICN,LAX,에어캐나다,685400
2025-10-27,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-10-27,ICN,LAX,에어프레미아,1012400
2025-10-28,ICN,LAX,에어캐나다,735400
2025-10-28,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-10-28,ICN,LAX,에어프레미아,1237400
2025-10-28,ICN,LAX,아시아나항공,1261700
2025-10-28,ICN,LAX,대한항공델타항공,1290800
2025-10-29,ICN,LAX,에어캐나다,685400
2025-10-29,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-10-29,ICN,LAX,유나이티드항공,876200
2025-10-29,ICN,LAX,에어프레미아,892400
2025-10-30,ICN,LAX,에어캐나다,685400
2025-10-30,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-10-30,ICN,LAX,에어프레미아,967400
2025-10-31,ICN,LAX,에어캐나다,685400
2025-10-31,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-10-31,ICN,LAX,에어프레미아,937400
2025-11-01,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",735400
2025-11-01,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-11-01,ICN,LAX,에어프레미아,1162400
2025-11-02,ICN,LAX,에어캐나다아시아나항공,735400
2025-11-02,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-11-02,ICN,LAX,에어프레미아,967400
2025-11-03,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-03,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-11-03,ICN,LAX,에어프레미아,892400
2025-11-04,ICN,LAX,에어캐나다아시아나항공,735400
2025-11-04,ICN,LAX,유나이티드항공,953700
2025-11-04,ICN,LAX,에어프레미아,1087400
2025-11-04,ICN,LAX,아시아나항공,1288700
2025-11-04,ICN,LAX,대한항공델타항공,1290800
2025-11-05,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-05,ICN,LAX,에어프레미아,847400
2025-11-05,ICN,LAX,유나이티드항공,876200
2025-11-06,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-06,ICN,LAX,유나이티드항공,931200
2025-11-06,ICN,LAX,에어프레미아,967400
2025-11-06,ICN,LAX,아시아나항공,1288700
2025-11-06,ICN,LAX,대한항공델타항공,1290800
2025-11-07,ICN,LAX,에어캐나다,685400
2025-11-07,ICN,LAX,유나이티드항공,876200
2025-11-07,ICN,LAX,에어프레미아,967400
2025-11-08,ICN,LAX,에어캐나다,735400
2025-11-08,ICN,LAX,유나이티드항공,876200
2025-11-08,ICN,LAX,에어프레미아,1042400
2025-11-09,ICN,LAX,에어캐나다,735400
2025-11-09,ICN,LAX,유나이티드항공,876200
2025-11-09,ICN,LAX,에어프레미아,937400
2025-11-10,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-10,ICN,LAX,유나이티드항공,876200
2025-11-10,ICN,LAX,에어프레미아,892400
2025-11-11,ICN,LAX,에어캐나다아시아나항공,735400
2025-11-11,ICN,LAX,유나이티드항공,953700
2025-11-11,ICN,LAX,에어프레미아,1087400
2025-11-11,ICN,LAX,아시아나항공,1261700
2025-11-11,ICN,LAX,대한항공델타항공,1290800
2025-11-12,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-12,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-11-12,ICN,LAX,에어프레미아,847400
2025-11-12,ICN,LAX,유나이티드항공,876200
2025-11-13,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-13,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-11-13,ICN,LAX,에어프레미아,892400
2025-11-14,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",685400
2025-11-14,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-11-14,ICN,LAX,에어프레미아,1012400
2025-11-15,ICN,LAX,에어캐나다유나이티드항공,735400
2025-11-15,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-11-15,ICN,LAX,유나이티드항공,876200
2025-11-15,ICN,LAX,에어프레미아,967400
2025-11-16,ICN,LAX,에어캐나다아시아나항공,735400
2025-11-16,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-11-16,ICN,LAX,에어프레미아,1012400
2025-11-17,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",685400
2025-11-17,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-11-17,ICN,LAX,에어프레미아,892400
2025-11-18,ICN,LAX,에어캐나다아시아나항공,735400
2025-11-18,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-11-18,ICN,LAX,에어프레미아,1087400
2025-11-19,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-19,ICN,LAX,"에어캐나다, 유나이티드항공아시아나항공",685400
2025-11-19,ICN,LAX,에어프레미아,847400
2025-11-20,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-20,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-11-20,ICN,LAX,에어프레미아,967400
2025-11-21,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-21,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-11-21,ICN,LAX,에어프레미아,967400
2025-11-22,ICN,LAX,에어캐나다아시아나항공,735400
2025-11-22,ICN,LAX,유나이티드항공,876200
2025-11-22,ICN,LAX,에어프레미아,967400
2025-11-23,ICN,LAX,에어캐나다아시아나항공,735400
2025-11-23,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-11-23,ICN,LAX,에어프레미아,967400
2025-11-24,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-24,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-11-24,ICN,LAX,에어프레미아,847400
2025-11-25,ICN,LAX,에어캐나다아시아나항공,735400
2025-11-25,ICN,LAX,"에어캐나다, 유나이티드항공",735400
2025-11-25,ICN,LAX,에어프레미아,1087400
2025-11-26,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-26,ICN,LAX,에어프레미아,847400
2025-11-26,ICN,LAX,유나이티드항공,876200
2025-11-27,ICN,LAX,에어캐나다아시아나항공,685400
2025-11-27,ICN,LAX,에어프레미아,967400
2025-11-27,ICN,LAX,유나이티드항공,1034400
2025-11-27,ICN,LAX,아시아나항공,1390100
2025-11-27,ICN,LAX,대한항공델타항공,1440800
2025-11-28,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",685400
2025-11-28,ICN,LAX,에어프레미아,967400
2025-11-28,ICN,LAX,유나이티드항공,1007000
2025-11-28,ICN,LAX,아시아나항공,1261700
2025-11-29,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",735400
2025-11-29,ICN,LAX,에어프레미아,1087400
2025-11-29,ICN,LAX,아시아나항공,1336700
2025-11-30,ICN,LAX,에어캐나다아시아나항공,735400
2025-11-30,ICN,LAX,에어프레미아,1162400
2025-11-30,ICN,LAX,아시아나항공,1363700
2025-12-01,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",685400
2025-12-01,ICN,LAX,에어프레미아,937400
2025-12-01,ICN,LAX,아시아나항공,1288700
2025-12-01,ICN,LAX,대한항공델타항공,1365800
2025-12-02,ICN,LAX,에어캐나다아시아나항공,735400
2025-12-02,ICN,LAX,유나이티드항공,1083000
2025-12-02,ICN,LAX,에어프레미아,1162400
2025-12-02,ICN,LAX,아시아나항공,1438000
2025-12-02,ICN,LAX,대한항공델타항공,1590800
2025-12-03,ICN,LAX,에어캐나다아시아나항공,685400
2025-12-03,ICN,LAX,"에어캐나다, 유나이티드항공",685400
2025-12-03,ICN,LAX,유나이티드항공,876200
2025-12-03,ICN,LAX,에어프레미아,892400
2025-12-04,ICN,LAX,에어캐나다아시아나항공,685400
2025-12-04,ICN,LAX,유나이티드항공,931200
2025-12-04,ICN,LAX,에어프레미아,1012400
2025-12-05,ICN,LAX,에어캐나다아시아나항공,685400
2025-12-05,ICN,LAX,유나이티드항공,931200
2025-12-05,ICN,LAX,에어프레미아,1012400
2025-12-06,ICN,LAX,에어프레미아,1087400
2025-12-06,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",1240900
2025-12-06,ICN,LAX,대한항공델타항공,1590800
2025-12-07,ICN,LAX,에어캐나다아시아나항공,993100
2025-12-07,ICN,LAX,에어프레미아,1012400
2025-12-07,ICN,LAX,에어프레미아,1162400
2025-12-07,ICN,LAX,에바항공,1261100
2025-12-07,ICN,LAX,아시아나항공,1588000
2025-12-08,ICN,LAX,에어프레미아,937400
2025-12-08,ICN,LAX,에어프레미아,1012400
2025-12-08,ICN,LAX,에어캐나다아시아나항공,1190900
2025-12-08,ICN,LAX,아시아나항공,1438000
2025-12-08,ICN,LAX,대한항공델타항공,1665800
2025-12-09,ICN,LAX,에어캐나다아시아나항공,735400
2025-12-09,ICN,LAX,에어프레미아,1237400
2025-12-09,ICN,LAX,아시아나항공,1438000
2025-12-10,ICN,LAX,에어캐나다아시아나항공,735400
2025-12-10,ICN,LAX,에어프레미아,937400
2025-12-10,ICN,LAX,에어프레미아,1012400
2025-12-10,ICN,LAX,아시아나항공,1438000
2025-12-10,ICN,LAX,대한항공델타항공,1515800
2025-12-11,ICN,LAX,에어캐나다아시아나항공,943100
2025-12-11,ICN,LAX,에어프레미아,1012400
2025-12-11,ICN,LAX,아시아나항공,1438000
2025-12-11,ICN,LAX,대한항공델타항공,1515800
2025-12-12,ICN,LAX,에어프레미아,1087400
2025-12-12,ICN,LAX,에어프레미아,1162400
2025-12-12,ICN,LAX,아시아나항공,1438000
2025-12-12,ICN,LAX,대한항공델타항공,1515800
2025-12-13,ICN,LAX,에어프레미아,1162400
2025-12-13,ICN,LAX,아시아나항공,1588000
2025-12-13,ICN,LAX,대한항공델타항공,1765800
2025-12-14,ICN,LAX,에어프레미아,1087400
2025-12-14,ICN,LAX,에어프레미아,1237400
2025-12-14,ICN,LAX,아시아나항공,1588000
2025-12-15,ICN,LAX,에어프레미아,1297400
2025-12-15,ICN,LAX,아시아나항공,1438000
2025-12-16,ICN,LAX,에어프레미아,1237400
2025-12-16,ICN,LAX,아시아나항공,1438000
2025-12-16,ICN,LAX,아시아나항공,1438000
2025-12-16,ICN,LAX,"아시아나항공, 알래스카항공하와이안항공",1446200
2025-12-16,ICN,LAX,대한항공델타항공,1815800
2025-12-17,ICN,LAX,에어프레미아,937400
2025-12-17,ICN,LAX,에어프레미아,1012400
2025-12-17,ICN,LAX,아시아나항공,1438000
2025-12-18,ICN,LAX,에어프레미아,1012400
2025-12-18,ICN,LAX,아시아나항공,1438000
2025-12-18,ICN,LAX,대한항공델타항공,1515800
2025-12-19,ICN,LAX,에어프레미아,1087400
2025-12-19,ICN,LAX,에어프레미아,1162400
2025-12-19,ICN,LAX,아시아나항공,1438000
2025-12-19,ICN,LAX,대한항공델타항공,1515800
2025-12-20,ICN,LAX,에어프레미아,1162400
2025-12-20,ICN,LAX,유나이티드항공,1212300
2025-12-20,ICN,LAX,대한항공델타항공,1515800
2025-12-20,ICN,LAX,아시아나항공,1588000
2025-12-21,ICN,LAX,에어프레미아,1087400
2025-12-21,ICN,LAX,에어프레미아,1237400
2025-12-21,ICN,LAX,유나이티드항공,1249200
2025-12-21,ICN,LAX,대한항공델타항공,1515800
2025-12-21,ICN,LAX,아시아나항공,1588000
2025-12-22,ICN,LAX,에어프레미아,937400
2025-12-22,ICN,LAX,유나이티드항공,992400
2025-12-22,ICN,LAX,에어프레미아,1012400
2025-12-22,ICN,LAX,아시아나항공,1438000
2025-12-22,ICN,LAX,대한항공델타항공,1515800
2025-12-23,ICN,LAX,유나이티드항공,953700
2025-12-23,ICN,LAX,에어프레미아,1237400
2025-12-23,ICN,LAX,아시아나항공,1438000
2025-12-23,ICN,LAX,대한항공델타항공,1515800
2025-12-24,ICN,LAX,유나이티드항공,876200
2025-12-24,ICN,LAX,에어프레미아,1012400
2025-12-24,ICN,LAX,대한항공델타항공,1440800
2025-12-25,ICN,LAX,유나이티드항공,931200
2025-12-25,ICN,LAX,에어프레미아,1012400
2025-12-25,ICN,LAX,아시아나항공,1438000
2025-12-25,ICN,LAX,대한항공델타항공,1440800
2025-12-26,ICN,LAX,유나이티드항공,931200
2025-12-26,ICN,LAX,에어프레미아,1012400
2025-12-26,ICN,LAX,대한항공델타항공,1440800
2025-12-27,ICN,LAX,에어프레미아,1087400
2025-12-27,ICN,LAX,에어캐나다,1345100
2025-12-27,ICN,LAX,대한항공델타항공,1440800
2025-12-27,ICN,LAX,아시아나항공,1588000
2025-12-28,ICN,LAX,에어프레미아,1012400
2025-12-28,ICN,LAX,에어프레미아,1087400
2025-12-28,ICN,LAX,대한항공델타항공,1515800
2025-12-29,ICN,LAX,에어프레미아,1087400
2025-12-29,ICN,LAX,에어프레미아,1087400
2025-12-29,ICN,LAX,대한항공델타항공,1290800
2025-12-29,ICN,LAX,아시아나항공,1438000
2025-12-30,ICN,LAX,에어프레미아,1312400
2025-12-30,ICN,LAX,대한항공델타항공,1365800
2025-12-30,ICN,LAX,아시아나항공,1513000
2025-12-31,ICN,LAX,에어프레미아,1162400
2025-12-31,ICN,LAX,에어프레미아,1372400
2025-12-31,ICN,LAX,"아시아나항공, 알래스카항공하와이안항공",1446200
2025-12-31,ICN,LAX,에어캐나다아시아나항공,1449600
2025-12-31,ICN,LAX,아시아나항공,1513000
2026-01-01,ICN,LAX,에어프레미아,1572400
2026-01-01,ICN,LAX,아시아나항공,2188000
2026-01-01,ICN,LAX,아시아나항공,2188000
2026-01-01,ICN,LAX,대한항공델타항공,2790800
2026-01-02,ICN,LAX,에어프레미아,2022400
2026-01-02,ICN,LAX,에어프레미아,2243400
2026-01-02,ICN,LAX,아시아나항공,2859500
2026-01-02,ICN,LAX,대한항공델타항공,2861900
2026-01-03,ICN,LAX,에어프레미아,2243400
2026-01-03,ICN,LAX,대한항공델타항공,2861900
2026-01-03,ICN,LAX,아시아나항공,2888700
2026-01-04,ICN,LAX,에어캐나다아시아나항공,2466400
2026-01-04,ICN,LAX,에어프레미아,2709068
2026-01-04,ICN,LAX,대한항공델타항공,2889700
2026-01-05,ICN,LAX,에바항공아시아나항공,2167400
2026-01-05,ICN,LAX,에어프레미아,2957400
2026-01-05,ICN,LAX,에어프레미아,2957400
2026-01-06,ICN,LAX,중화항공,2180100
2026-01-06,ICN,LAX,에어캐나다아시아나항공,2316400
2026-01-06,ICN,LAX,에어프레미아,2957400
2026-01-07,ICN,LAX,에어프레미아,1890406
2026-01-07,ICN,LAX,에어프레미아,2010733
2026-01-07,ICN,LAX,대한항공델타항공,2040800
2026-01-07,ICN,LAX,아시아나항공,2208000
2026-01-08,ICN,LAX,에어프레미아,2009119
2026-01-08,ICN,LAX,대한항공델타항공,2040800
2026-01-08,ICN,LAX,대한항공델타항공,2040800
2026-01-08,ICN,LAX,아시아나항공,2240400
2026-01-09,ICN,LAX,에어프레미아,1757400
2026-01-09,ICN,LAX,대한항공델타항공,2015800
2026-01-09,ICN,LAX,아시아나항공,2188000
2026-01-10,ICN,LAX,에어프레미아,1622400
2026-01-10,ICN,LAX,대한항공델타항공,2064205
2026-01-10,ICN,LAX,아시아나항공,2338000
2026-01-11,ICN,LAX,에어프레미아,1622400
2026-01-11,ICN,LAX,에어프레미아,1622400
2026-01-11,ICN,LAX,대한항공델타항공,2090800
2026-01-11,ICN,LAX,아시아나항공,2238000
2026-01-12,ICN,LAX,에어프레미아,1622400
2026-01-12,ICN,LAX,에어프레미아,1622400
2026-01-12,ICN,LAX,아시아나항공,1788000
2026-01-13,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",1417400
2026-01-13,ICN,LAX,에어프레미아,1447400
2026-01-13,ICN,LAX,대한항공델타항공,1715800
2026-01-13,ICN,LAX,아시아나항공,1788000
2026-01-14,ICN,LAX,에어프레미아,1162400
2026-01-14,ICN,LAX,에어프레미아,1162400
2026-01-14,ICN,LAX,에어캐나다아시아나항공,1342400
2026-01-14,ICN,LAX,대한항공델타항공,1640800
2026-01-14,ICN,LAX,아시아나항공,1788000
2026-01-15,ICN,LAX,에어프레미아,1162400
2026-01-15,ICN,LAX,에어캐나다아시아나항공,1342400
2026-01-15,ICN,LAX,대한항공델타항공,1640800
2026-01-16,ICN,LAX,에어프레미아,1312400
2026-01-16,ICN,LAX,에어프레미아,1312400
2026-01-16,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",1342400
2026-01-16,ICN,LAX,대한항공델타항공,1640800
2026-01-17,ICN,LAX,에어프레미아,1237400
2026-01-17,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",1417400
2026-01-17,ICN,LAX,대한항공델타항공,1715800
2026-01-18,ICN,LAX,에어프레미아,1237400
2026-01-18,ICN,LAX,에어프레미아,1312400
2026-01-18,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",1417400
2026-01-18,ICN,LAX,대한항공델타항공,1715800
2026-01-18,ICN,LAX,아시아나항공,1938000
2026-01-19,ICN,LAX,에어프레미아,1237400
2026-01-19,ICN,LAX,에어프레미아,1237400
2026-01-19,ICN,LAX,"에어캐나다아시아나항공, 유나이티드항공",1342400
2026-01-19,ICN,LAX,대한항공델타항공,1715800
2026-01-19,ICN,LAX,아시아나항공,1788000
2026-01-20,ICN,LAX,에어프레미아,1237400
2026-01-20,ICN,LAX,에어캐나다아시아나항공,1417400
2026-01-20,ICN,LAX,아시아나항공,1638000
2026-01-20,ICN,LAX,대한항공델타항공,1715800
2026-01-21,ICN,LAX,에어프레미아,1162400
2026-01-21,ICN,LAX,에어프레미아,1162400
2026-01-21,ICN,LAX,에어캐나다아시아나항공,1342400
2026-01-21,ICN,LAX,아시아나항공,1638000
2026-01-21,ICN,LAX,대한항공델타항공,1640800
2026-01-22,ICN,LAX,에어프레미아,1162400
2026-01-22,ICN,LAX,에어캐나다아시아나항공,1342400
2026-01-22,ICN,LAX,아시아나항공,1638000
2026-01-22,ICN,LAX,대한항공델타항공,1640800
2026-01-23,ICN,LAX,에어프레미아,1237400
2026-01-23,ICN,LAX,에어프레미아,1237400
2026-01-23,ICN,LAX,에어캐나다아시아나항공,1342400
2026-01-23,ICN,LAX,아시아나항공,1638000
2026-01-23,ICN,LAX,대한항공델타항공,1640800
2026-01-24,ICN,LAX,에어프레미아,1237400
