Date,Origin,Destination,Airline,Price
2025-07-23,ICN,SEA,대한항공델타항공,2415800
2025-07-24,ICN,SEA,중화항공,1871300
2025-07-24,ICN,SEA,아시아나항공,2063000
2025-07-24,ICN,SEA,대한항공델타항공,2415800
2025-07-25,ICN,SEA,아시아나항공,2063000
2025-07-25,ICN,SEA,델타항공대한항공,2065800
2025-07-25,ICN,SEA,대한항공델타항공,2415800
2025-07-26,ICN,SEA,에어캐나다유나이티드항공운항사: Air Canada Express - Jazz,1667500
2025-07-26,ICN,SEA,중화항공,1871300
2025-07-26,ICN,SEA,웨스트젯,1881000
2025-07-26,ICN,SEA,아시아나항공,2313000
2025-07-26,ICN,SEA,대한항공델타항공,2490800
2025-07-27,ICN,SEA,에어캐나다아시아나항공운항사: Air Canada Express - Jazz,1683600
2025-07-27,ICN,SEA,아시아나항공,2213000
2025-07-27,ICN,SEA,대한항공델타항공,2365800
2025-07-27,ICN,SEA,델타항공대한항공,2365800
2025-07-28,ICN,SEA,"에어캐나다아시아나항공, 유나이티드항공운항사: Air Canada Express - Jazz",1508600
2025-07-28,ICN,SEA,아시아나항공,2063000
2025-07-28,ICN,SEA,대한항공델타항공,2365800
2025-07-29,ICN,SEA,에어캐나다아시아나항공운항사: Air Canada Express - Jazz,1608500
2025-07-29,ICN,SEA,아시아나항공,2163000
2025-07-29,ICN,SEA,대한항공델타항공,2365800
2025-07-30,ICN,SEA,에어캐나다운항사: Air Canada Express - Jazz,1613828
2025-07-30,ICN,SEA,"아시아나항공, 유나이티드항공",1971200
2025-07-30,ICN,SEA,아시아나항공,2163000
2025-07-31,ICN,SEA,웨스트젯,1957600
2025-07-31,ICN,SEA,"아시아나항공, 알래스카항공",1971200
2025-07-31,ICN,SEA,에어캐나다운항사: Air Canada Express - Jazz,2025500
2025-07-31,ICN,SEA,아시아나항공,2163000
2025-07-31,ICN,SEA,대한항공델타항공,2415800
2025-08-01,ICN,SEA,웨스트젯,1957600
2025-08-01,ICN,SEA,"아시아나항공, 알래스카항공",2071200
2025-08-01,ICN,SEA,아시아나항공,2163000
2025-08-01,ICN,SEA,"대한항공, 델타항공",2224000
2025-08-02,ICN,SEA,중화항공,1990100
2025-08-02,ICN,SEA,델타항공대한항공,2040800
2025-08-02,ICN,SEA,아시아나항공,2313000
2025-08-03,ICN,SEA,웨스트젯,2050800
2025-08-03,ICN,SEA,아시아나항공,2213000
2025-08-04,ICN,SEA,에어캐나다아시아나항공운항사: Air Canada Express - Jazz,1679200
2025-08-04,ICN,SEA,"아시아나항공, 유나이티드항공",1971200
2025-08-04,ICN,SEA,중화항공,1990100
2025-08-04,ICN,SEA,아시아나항공,2063000
2025-08-05,ICN,SEA,에어캐나다아시아나항공운항사: Air Canada Express - Jazz,1729200
2025-08-05,ICN,SEA,"아시아나항공, 유나이티드항공",1971200
2025-08-05,ICN,SEA,아시아나항공,2063000
2025-08-06,ICN,SEA,에어캐나다아시아나항공운항사: Air Canada Express - Jazz,1679200
2025-08-06,ICN,SEA,아시아나항공,2063000
2025-08-06,ICN,SEA,대한항공델타항공,2290800
2025-08-07,ICN,SEA,"아시아나항공, 알래스카항공",1971200
2025-08-07,ICN,SEA,중화항공,1990100
2025-08-07,ICN,SEA,아시아나항공,2063000
2025-08-07,ICN,SEA,대한항공델타항공,2165800
2025-08-08,ICN,SEA,"아시아나항공, 유나이티드항공",1971200
2025-08-08,ICN,SEA,아시아나항공,2163000
2025-08-08,ICN,SEA,델타항공대한항공,2165800
2025-08-08,ICN,SEA,대한항공델타항공,2640800
2025-08-09,ICN,SEA,중화항공,1990100
2025-08-09,ICN,SEA,아시아나항공,2313000
2025-08-09,ICN,SEA,대한항공델타항공,2690800
2025-08-10,ICN,SEA,에어캐나다아시아나항공운항사: Air Canada Express - Jazz,1933400
2025-08-10,ICN,SEA,아시아나항공,2213000
2025-08-10,ICN,SEA,대한항공델타항공,2490800
2025-08-11,ICN,SEA,에어캐나다운항사: Air Canada Express - Jazz,1879200
2025-08-11,ICN,SEA,아시아나항공,1963000
2025-08-11,ICN,SEA,대한항공델타항공,2365800
2025-08-12,ICN,SEA,에어캐나다아시아나항공운항사: Air Canada Express - Jazz,1929200
2025-08-12,ICN,SEA,아시아나항공,1963000
2025-08-12,ICN,SEA,대한항공델타항공,2240800
2025-08-13,ICN,SEA,아시아나항공,1888000
2025-08-13,ICN,SEA,"아시아나항공, 유나이티드항공",1896200
2025-08-13,ICN,SEA,대한항공델타항공,1965800
2025-08-13,ICN,SEA,"대한항공, 델타항공",1974000
2025-08-14,ICN,SEA,중화항공,1871300
2025-08-14,ICN,SEA,아시아나항공,1963000
2025-08-14,ICN,SEA,"대한항공, 델타항공",1974000
2025-08-14,ICN,SEA,대한항공델타항공,2165800
2025-08-15,ICN,SEA,"아시아나항공, 유나이티드항공",1896200
2025-08-15,ICN,SEA,아시아나항공,2063000
2025-08-15,ICN,SEA,대한항공델타항공,2415800
2025-08-16,ICN,SEA,중화항공,1800100
2025-08-16,ICN,SEA,에바항공,1963200
2025-08-16,ICN,SEA,"대한항공, 델타항공",2049000
2025-08-16,ICN,SEA,아시아나항공,2213000
2025-08-17,ICN,SEA,델타항공대한항공,1965800
2025-08-17,ICN,SEA,아시아나항공,2113000
2025-08-17,ICN,SEA,대한항공델타항공,2240800
2025-08-18,ICN,SEA,"아시아나항공, 유나이티드항공",1596200
2025-08-18,ICN,SEA,"아시아나항공, 알래스카항공",1596200
2025-08-18,ICN,SEA,아시아나항공,1663000
2025-08-18,ICN,SEA,"대한항공, 델타항공",1749000
2025-08-18,ICN,SEA,대한항공델타항공,1940800
2025-08-19,ICN,SEA,"아시아나항공, 유나이티드항공",1596200
2025-08-19,ICN,SEA,"아시아나항공, 알래스카항공",1596200
2025-08-19,ICN,SEA,"대한항공, 델타항공",1749000
2025-08-19,ICN,SEA,아시아나항공,1763000
2025-08-19,ICN,SEA,대한항공델타항공,2190800
2025-08-20,ICN,SEA,"하와이안항공, 알래스카항공운항사: Hawaiian Airlines",1443200
2025-08-20,ICN,SEA,"대한항공, 델타항공",1674000
2025-08-20,ICN,SEA,아시아나항공,1763000
2025-08-21,ICN,SEA,아시아나항공,1663000
2025-08-21,ICN,SEA,델타항공대한항공,1765800
2025-08-21,ICN,SEA,대한항공델타항공,1990800
2025-08-22,ICN,SEA,하와이안항공알래스카항공,1460200
2025-08-22,ICN,SEA,"아시아나항공, 알래스카항공",1596200
2025-08-22,ICN,SEA,"대한항공, 델타항공",1674000
2025-08-22,ICN,SEA,아시아나항공,1763000
2025-08-22,ICN,SEA,대한항공델타항공,2115800
2025-08-23,ICN,SEA,중화항공,1538800
2025-08-23,ICN,SEA,"대한항공, 델타항공",1749000
2025-08-23,ICN,SEA,아시아나항공,2013000
2025-08-24,ICN,SEA,하와이안항공알래스카항공,1470200
2025-08-24,ICN,SEA,"아시아나항공, 유나이티드항공",1746200
2025-08-24,ICN,SEA,아시아나항공,1813000
2025-08-24,ICN,SEA,"대한항공, 델타항공",1824000
2025-08-25,ICN,SEA,하와이안항공알래스카항공,1333200
2025-08-25,ICN,SEA,델타항공대한항공,1665800
2025-08-25,ICN,SEA,아시아나항공,1763000
2025-08-26,ICN,SEA,아시아나항공,1588000
2025-08-26,ICN,SEA,"아시아나항공, 유나이티드항공",1596200
2025-08-26,ICN,SEA,대한항공델타항공,1665800
2025-08-27,ICN,SEA,하와이안항공알래스카항공,1408200
2025-08-27,ICN,SEA,아시아나항공,1588000
2025-08-27,ICN,SEA,대한항공델타항공,1590800
2025-08-28,ICN,SEA,중화항공,1586300
2025-08-28,ICN,SEA,대한항공델타항공,1590800
